file,sheet,reporting_period,scope,column_index,group,raw_field,normalized_field,non_missing,missing_pct,type_counts,sample_value
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,42,Annual monitoring results,Annual average CO₂ emissions per transport work (volume) [g CO₂ / m³ · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_volume,12482,0.0001,"{""float"": 359, ""str"": 12123}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,43,Annual monitoring results,Annual average CO₂ emissions per transport work (dwt) [g CO₂ / dwt carried · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_dwt,12045,0.0351,"{""float"": 1260, ""str"": 10785}",109.29
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,44,Annual monitoring results,Annual average CO₂ emissions per transport work (pax) [g CO₂ / pax · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_pax,12483,0.0000,"{""float"": 487, ""str"": 11996}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,45,Annual monitoring results,Annual average CO₂ emissions per transport work (freight) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_freight,12483,0.0000,"{""float"": 384, ""str"": 12099}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,46,Voluntary reporting,Through ice [n miles],voluntary_reporting__through_ice,11228,0.1005,"{""float"": 915, ""str"": 10313}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,47,Voluntary reporting,Time spent at sea [hours],voluntary_reporting__time_spent_at_sea,12483,0.0000,"{""float"": 12483}",594.0
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,48,Voluntary reporting,Total time spent at sea through ice [hours],voluntary_reporting__total_time_spent_at_sea_through_ice,11228,0.1005,"{""float"": 915, ""str"": 10313}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,49,Voluntary reporting,Fuel consumption per distance on laden voyages [kg / n mile],voluntary_reporting__fuel_consumption_per_distance_on_laden_voyages,1923,0.8460,"{""float"": 1746, ""str"": 177}",105.69
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,50,Voluntary reporting,Fuel consumption per transport work (mass) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_mass_on_laden_voyages,2732,0.7811,"{""float"": 1789, ""str"": 943}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,51,Voluntary reporting,Fuel consumption per transport work (volume) on laden voyages [g / m³ · n miles],voluntary_reporting__fuel_consumption_per_transport_work_volume_on_laden_voyages,12172,0.0249,"{""float"": 53, ""str"": 12119}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,52,Voluntary reporting,Fuel consumption per transport work (dwt) on laden voyages [g / dwt carried · n miles],voluntary_reporting__fuel_consumption_per_transport_work_dwt_on_laden_voyages,10720,0.1412,"{""float"": 106, ""str"": 10614}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,53,Voluntary reporting,Fuel consumption per transport work (pax) on laden voyages [g / pax · n miles],voluntary_reporting__fuel_consumption_per_transport_work_pax_on_laden_voyages,11985,0.0399,"{""float"": 6, ""str"": 11979}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,54,Voluntary reporting,Fuel consumption per transport work (freight) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_freight_on_laden_voyages,12091,0.0314,"{""str"": 12091}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,55,Voluntary reporting,CO₂ emissions per distance on laden voyages [kg CO₂ / n mile],voluntary_reporting__co2_emissions_per_distance_on_laden_voyages,1923,0.8460,"{""float"": 1746, ""str"": 177}",333.57
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,56,Voluntary reporting,CO₂ emissions per transport work (mass) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_mass_on_laden_voyages,2732,0.7811,"{""float"": 1789, ""str"": 943}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,57,Voluntary reporting,CO₂ emissions per transport work (volume) on laden voyages [g CO₂ / m³ · n miles],voluntary_reporting__co2_emissions_per_transport_work_volume_on_laden_voyages,12172,0.0249,"{""float"": 53, ""str"": 12119}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,58,Voluntary reporting,CO₂ emissions per transport work (dwt) on laden voyages [g CO₂ / dwt carried · n miles],voluntary_reporting__co2_emissions_per_transport_work_dwt_on_laden_voyages,10720,0.1412,"{""float"": 106, ""str"": 10614}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,59,Voluntary reporting,CO₂ emissions per transport work (pax) on laden voyages [g CO₂ / pax · n miles],voluntary_reporting__co2_emissions_per_transport_work_pax_on_laden_voyages,11985,0.0399,"{""float"": 6, ""str"": 11979}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,60,Voluntary reporting,CO₂ emissions per transport work (freight) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_freight_on_laden_voyages,12091,0.0314,"{""str"": 12091}",N/A
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,61,Voluntary reporting,Additional information to facilitate the understanding of the reported average operational energy efficiency indicators,voluntary_reporting__additional_information_to_facilitate_the_understanding_of_the_reported_average_operational_energy_efficiency_indicators,21,0.9983,"{""str"": 21}",CO2 emissions calculations based on fuel consumption and relevant parameters.
2021-v217-17032026-EU_MRV_Publication_of_information.xlsx,2021,2021,annual_er,62,Voluntary reporting,Average density of the cargo transported [m tonnes / m³],voluntary_reporting__average_density_of_the_cargo_transported,0,1.0000,{},
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,1,Ship,IMO Number,ship__imo_number,13474,0.0000,"{""str"": 13474}",6602898
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,2,Ship,Name,ship__name,13474,0.0000,"{""str"": 13474}",OCEAN MAJESTY
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,3,Ship,Ship type,ship__ship_type,13474,0.0000,"{""str"": 13474}",Passenger ship
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,4,Ship,Reporting Period,ship__reporting_period,13474,0.0000,"{""float"": 13474}",2022.0
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,5,Ship,Technical efficiency,ship__technical_efficiency,13474,0.0000,"{""str"": 13474}",EIV (31.73 gCO₂/t·nm)
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,6,Ship,Port of Registry,ship__port_of_registry,12995,0.0355,"{""str"": 12995}",Madeira
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,7,Ship,Home Port,ship__home_port,3055,0.7733,"{""str"": 3055}",Piraeus
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,8,Ship,Ice Class,ship__ice_class,2177,0.8384,"{""str"": 2177}",IA
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,9,DoC,DoC issue date,doc__doc_issue_date,13474,0.0000,"{""str"": 13474}",03/07/2023
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,10,DoC,DoC expiry date,doc__doc_expiry_date,13474,0.0000,"{""str"": 13474}",30/06/2024
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,11,Verifier,Verifier Number,verifier__verifier_number,5443,0.5960,"{""str"": 5443}",581
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,12,Verifier,Verifier Name,verifier__verifier_name,13474,0.0000,"{""str"": 13474}",Bureau Veritas Certification France
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,13,Verifier,Verifier NAB,verifier__verifier_nab,13474,0.0000,"{""str"": 13474}",COFRAC
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,14,Verifier,Verifier Address,verifier__verifier_address,13474,0.0000,"{""str"": 13474}",1 Place Zaha Hadid
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,15,Verifier,Verifier City,verifier__verifier_city,13474,0.0000,"{""str"": 13474}",92400 COURBEVOIE
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,16,Verifier,Verifier Accreditation number,verifier__verifier_accreditation_number,13474,0.0000,"{""str"": 13474}",3-2047 rév. 1
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,17,Verifier,Verifier Country,verifier__verifier_country,13474,0.0000,"{""str"": 13474}",France
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,18,Monitoring methods,A,monitoring_methods__a,6767,0.4978,"{""str"": 6767}",Yes
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,19,Monitoring methods,B,monitoring_methods__b,3843,0.7148,"{""str"": 3843}",Yes
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,20,Monitoring methods,C,monitoring_methods__c,4588,0.6595,"{""str"": 4588}",Yes
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,21,Monitoring methods,D,monitoring_methods__d,0,1.0000,{},
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,22,Monitoring methods,D,monitoring_methods__d_2,0,1.0000,{},
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,23,Annual monitoring results,Total fuel consumption [m tonnes],annual_monitoring_results__total_fuel_consumption,13474,0.0000,"{""float"": 13474}",3473.74
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,24,Annual monitoring results,Fuel consumptions assigned to On laden [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_on_laden,2755,0.7955,"{""float"": 2342, ""str"": 413}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,25,Annual monitoring results,Total CO₂ emissions [m tonnes],annual_monitoring_results__total_co2_emissions,13474,0.0000,"{""float"": 13474}",11071.53
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,26,Annual monitoring results,CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,13474,0.0000,"{""float"": 13474}",8143.43
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,27,Annual monitoring results,CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,13474,0.0000,"{""float"": 13474}",1098.95
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,28,Annual monitoring results,CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_to_ports_under_a_ms_jurisdiction,13474,0.0000,"{""float"": 13474}",946.93
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,29,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction_at_berth,13474,0.0000,"{""float"": 13474}",882.22
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,30,Annual monitoring results,CO₂ emissions assigned to Passenger transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_passenger_transport,13461,0.0010,"{""float"": 400, ""str"": 13061}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,31,Annual monitoring results,CO₂ emissions assigned to Freight transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_freight_transport,13462,0.0009,"{""float"": 401, ""str"": 13061}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,32,Annual monitoring results,CO₂ emissions assigned to On laden [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_on_laden,2755,0.7955,"{""float"": 2342, ""str"": 413}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,33,Annual monitoring results,Annual Time spent at sea [hours],annual_monitoring_results__annual_time_spent_at_sea,13474,0.0000,"{""float"": 13474}",2346.25
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,34,Annual monitoring results,Annual average Fuel consumption per distance [kg / n mile],annual_monitoring_results__annual_average_fuel_consumption_per_distance,13474,0.0000,"{""float"": 13059, ""str"": 415}",104.75
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,35,Annual monitoring results,Annual average Fuel consumption per transport work (mass) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_mass,13046,0.0318,"{""float"": 11055, ""str"": 1991}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,36,Annual monitoring results,Annual average Fuel consumption per transport work (volume) [g / m³ · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_volume,13470,0.0003,"{""float"": 444, ""str"": 13026}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,37,Annual monitoring results,Annual average Fuel consumption per transport work (dwt) [g / dwt carried · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_dwt,12964,0.0379,"{""float"": 1230, ""str"": 11734}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,38,Annual monitoring results,Annual average Fuel consumption per transport work (pax) [g / pax · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_pax,13473,0.0001,"{""float"": 595, ""str"": 12878}",450.24
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,39,Annual monitoring results,Annual average Fuel consumption per transport work (freight) [g / m tonnes · n miles],annual_monitoring_results__annual_average_fuel_consumption_per_transport_work_freight,13472,0.0001,"{""float"": 404, ""str"": 13068}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,40,Annual monitoring results,Annual average CO₂ emissions per distance [kg CO₂ / n mile],annual_monitoring_results__annual_average_co2_emissions_per_distance,13474,0.0000,"{""float"": 13059, ""str"": 415}",333.86
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,41,Annual monitoring results,Annual average CO₂ emissions per transport work (mass) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_mass,13046,0.0318,"{""float"": 11055, ""str"": 1991}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,42,Annual monitoring results,Annual average CO₂ emissions per transport work (volume) [g CO₂ / m³ · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_volume,13470,0.0003,"{""float"": 444, ""str"": 13026}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,43,Annual monitoring results,Annual average CO₂ emissions per transport work (dwt) [g CO₂ / dwt carried · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_dwt,12964,0.0379,"{""float"": 1230, ""str"": 11734}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,44,Annual monitoring results,Annual average CO₂ emissions per transport work (pax) [g CO₂ / pax · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_pax,13473,0.0001,"{""float"": 595, ""str"": 12878}",1435.02
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,45,Annual monitoring results,Annual average CO₂ emissions per transport work (freight) [g CO₂ / m tonnes · n miles],annual_monitoring_results__annual_average_co2_emissions_per_transport_work_freight,13472,0.0001,"{""float"": 404, ""str"": 13068}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,46,Voluntary reporting,Through ice [n miles],voluntary_reporting__through_ice,12308,0.0865,"{""float"": 1011, ""str"": 11297}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,47,Voluntary reporting,Time spent at sea [hours],voluntary_reporting__time_spent_at_sea,13474,0.0000,"{""float"": 13474}",2346.25
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,48,Voluntary reporting,Total time spent at sea through ice [hours],voluntary_reporting__total_time_spent_at_sea_through_ice,12308,0.0865,"{""float"": 1011, ""str"": 11297}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,49,Voluntary reporting,Fuel consumption per distance on laden voyages [kg / n mile],voluntary_reporting__fuel_consumption_per_distance_on_laden_voyages,2342,0.8262,"{""float"": 2181, ""str"": 161}",78.76
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,50,Voluntary reporting,Fuel consumption per transport work (mass) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_mass_on_laden_voyages,3293,0.7556,"{""float"": 2160, ""str"": 1133}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,51,Voluntary reporting,Fuel consumption per transport work (volume) on laden voyages [g / m³ · n miles],voluntary_reporting__fuel_consumption_per_transport_work_volume_on_laden_voyages,13115,0.0266,"{""float"": 92, ""str"": 13023}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,52,Voluntary reporting,Fuel consumption per transport work (dwt) on laden voyages [g / dwt carried · n miles],voluntary_reporting__fuel_consumption_per_transport_work_dwt_on_laden_voyages,11643,0.1359,"{""float"": 108, ""str"": 11535}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,53,Voluntary reporting,Fuel consumption per transport work (pax) on laden voyages [g / pax · n miles],voluntary_reporting__fuel_consumption_per_transport_work_pax_on_laden_voyages,12879,0.0442,"{""float"": 9, ""str"": 12870}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,54,Voluntary reporting,Fuel consumption per transport work (freight) on laden voyages [g / m tonnes · n miles],voluntary_reporting__fuel_consumption_per_transport_work_freight_on_laden_voyages,13061,0.0307,"{""str"": 13061}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,55,Voluntary reporting,CO₂ emissions per distance on laden voyages [kg CO₂ / n mile],voluntary_reporting__co2_emissions_per_distance_on_laden_voyages,2342,0.8262,"{""float"": 2181, ""str"": 161}",252.51
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,56,Voluntary reporting,CO₂ emissions per transport work (mass) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_mass_on_laden_voyages,3293,0.7556,"{""float"": 2160, ""str"": 1133}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,57,Voluntary reporting,CO₂ emissions per transport work (volume) on laden voyages [g CO₂ / m³ · n miles],voluntary_reporting__co2_emissions_per_transport_work_volume_on_laden_voyages,13115,0.0266,"{""float"": 92, ""str"": 13023}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,58,Voluntary reporting,CO₂ emissions per transport work (dwt) on laden voyages [g CO₂ / dwt carried · n miles],voluntary_reporting__co2_emissions_per_transport_work_dwt_on_laden_voyages,11643,0.1359,"{""float"": 108, ""str"": 11535}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,59,Voluntary reporting,CO₂ emissions per transport work (pax) on laden voyages [g CO₂ / pax · n miles],voluntary_reporting__co2_emissions_per_transport_work_pax_on_laden_voyages,12879,0.0442,"{""float"": 9, ""str"": 12870}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,60,Voluntary reporting,CO₂ emissions per transport work (freight) on laden voyages [g CO₂ / m tonnes · n miles],voluntary_reporting__co2_emissions_per_transport_work_freight_on_laden_voyages,13061,0.0307,"{""str"": 13061}",N/A
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,61,Voluntary reporting,Additional information to facilitate the understanding of the reported average operational energy efficiency indicators,voluntary_reporting__additional_information_to_facilitate_the_understanding_of_the_reported_average_operational_energy_efficiency_indicators,3,0.9998,"{""str"": 3}",We have amended the parameters for the EU voyages &request submission
2022-v241-06022026-EU_MRV_Publication_of_information.xlsx,2022,2022,annual_er,62,Voluntary reporting,Average density of the cargo transported [m tonnes / m³],voluntary_reporting__average_density_of_the_cargo_transported,0,1.0000,{},
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,1,Ship,IMO Number,ship__imo_number,12828,0.0000,"{""str"": 12828}",1007213
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,2,Ship,Name,ship__name,12828,0.0000,"{""str"": 12828}",OCTOPUS
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,3,Ship,Ship type,ship__ship_type,12828,0.0000,"{""str"": 12828}",Other ship types
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,4,Ship,Reporting Period,ship__reporting_period,12828,0.0000,"{""float"": 12828}",2023.0
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,5,Ship,Technical efficiency,ship__technical_efficiency,12828,0.0000,"{""str"": 12828}",EEDI (0 gCO₂/t·nm)
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,6,Ship,Port of Registry,ship__port_of_registry,12441,0.0302,"{""str"": 12441}",George Town
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,7,Ship,Home Port,ship__home_port,3017,0.7648,"{""str"": 3017}",Piraeus
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,8,Ship,Ice Class,ship__ice_class,2125,0.8343,"{""str"": 2125}",IC
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,9,DoC,DoC issue date,doc__doc_issue_date,12828,0.0000,"{""str"": 12828}",17/05/2024
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,10,DoC,DoC expiry date,doc__doc_expiry_date,12828,0.0000,"{""str"": 12828}",30/06/2025
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,11,Verifier,Verifier Number,verifier__verifier_number,5080,0.6040,"{""str"": 5080}",581
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,12,Verifier,Verifier Name,verifier__verifier_name,12828,0.0000,"{""str"": 12828}",HELLENIC LLOYD'S S.A.
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,13,Verifier,Verifier NAB,verifier__verifier_nab,12828,0.0000,"{""str"": 12828}",HELLENIC ACCREDITATION SYSTEM
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,14,Verifier,Verifier Address,verifier__verifier_address,12828,0.0000,"{""str"": 12828}",348 Syggrou Avenue
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,15,Verifier,Verifier City,verifier__verifier_city,12828,0.0000,"{""str"": 12828}",Athens
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,16,Verifier,Verifier Accreditation number,verifier__verifier_accreditation_number,12828,0.0000,"{""str"": 12828}",1190
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,17,Verifier,Verifier Country,verifier__verifier_country,12828,0.0000,"{""str"": 12828}",Greece
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,18,Monitoring methods,A,monitoring_methods__a,6470,0.4956,"{""str"": 6470}",Yes
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,19,Monitoring methods,B,monitoring_methods__b,4127,0.6783,"{""str"": 4127}",Yes
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,20,Monitoring methods,C,monitoring_methods__c,4306,0.6643,"{""str"": 4306}",Yes
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,21,Monitoring methods,D,monitoring_methods__d,0,1.0000,{},
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,22,Monitoring methods,D,monitoring_methods__d_2,0,1.0000,{},
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,23,Annual monitoring results,Total fuel consumption [m tonnes],annual_monitoring_results__total_fuel_consumption,12828,0.0000,"{""float"": 12828}",1528.567
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,24,Annual monitoring results,Fuel consumptions assigned to On laden [m tonnes],annual_monitoring_results__fuel_consumptions_assigned_to_on_laden,2716,0.7883,"{""float"": 2312, ""str"": 404}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,25,Annual monitoring results,Total CO₂ emissions [m tonnes],annual_monitoring_results__total_co2_emissions,12828,0.0000,"{""float"": 12828}",4900.59
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,26,Annual monitoring results,CO₂ emissions from all voyages between ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_between_ports_under_a_ms_jurisdiction,12828,0.0000,"{""float"": 12828}",1092.06
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,27,Annual monitoring results,CO₂ emissions from all voyages which departed from ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_which_departed_from_ports_under_a_ms_jurisdiction,12828,0.0000,"{""float"": 12828}",1371.4
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,28,Annual monitoring results,CO₂ emissions from all voyages to ports under a MS jurisdiction [m tonnes],annual_monitoring_results__co2_emissions_from_all_voyages_to_ports_under_a_ms_jurisdiction,12828,0.0000,"{""float"": 12828}",2437.14
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,29,Annual monitoring results,CO₂ emissions which occurred within ports under a MS jurisdiction at berth [m tonnes],annual_monitoring_results__co2_emissions_which_occurred_within_ports_under_a_ms_jurisdiction_at_berth,12828,0.0000,"{""float"": 12828}",0.0
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,30,Annual monitoring results,CO₂ emissions assigned to Passenger transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_passenger_transport,12821,0.0005,"{""float"": 397, ""str"": 12424}",N/A
2023-v89-15042026-EU_MRV_Publication_of_information.xlsx,2023,2023,annual_er,31,Annual monitoring results,CO₂ emissions assigned to Freight transport [m tonnes],annual_monitoring_results__co2_emissions_assigned_to_freight_transport,12813,0.0012,"{""float"": 389, ""str"": 12424}",N/A
